environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV10 | u_mmHg (dimensionless),PV10 | v_mm3_s (mm3_per_s),PV11 | u_mmHg (dimensionless),PV11 | v_mm3_s (mm3_per_s),PV12 | u_mmHg (dimensionless),PV12 | v_mm3_s (mm3_per_s),PV13 | u_mmHg (dimensionless),PV13 | v_mm3_s (mm3_per_s),PV14 | u_mmHg (dimensionless),PV14 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),PV7 | u_mmHg (dimensionless),PV7 | v_mm3_s (mm3_per_s),PV8 | u_mmHg (dimensionless),PV8 | v_mm3_s (mm3_per_s),PV9 | u_mmHg (dimensionless),PV9 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V10 | u_mmHg (dimensionless),V10 | v_mm3_s (mm3_per_s),V11 | u_mmHg (dimensionless),V11 | v_mm3_s (mm3_per_s),V12 | u_mmHg (dimensionless),V12 | v_mm3_s (mm3_per_s),V13 | u_mmHg (dimensionless),V13 | v_mm3_s (mm3_per_s),V14 | u_mmHg (dimensionless),V14 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),V7 | u_mmHg (dimensionless),V7 | v_mm3_s (mm3_per_s),V8 | u_mmHg (dimensionless),V8 | v_mm3_s (mm3_per_s),V9 | u_mmHg (dimensionless),V9 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s),VV_junc4 | H_VV_out_alpha (dimensionless),VV_junc4 | H_VV_out_beta (dimensionless),VV_junc4 | u_mmHg (dimensionless),VV_junc4 | v_mm3_s (mm3_per_s),VV_junc5 | H_VV_out_alpha (dimensionless),VV_junc5 | H_VV_out_beta (dimensionless),VV_junc5 | u_mmHg (dimensionless),VV_junc5 | v_mm3_s (mm3_per_s),VV_junc6 | H_VV_out_alpha (dimensionless),VV_junc6 | H_VV_out_beta (dimensionless),VV_junc6 | u_mmHg (dimensionless),VV_junc6 | v_mm3_s (mm3_per_s),VV_junc7 | H_VV_out_alpha (dimensionless),VV_junc7 | H_VV_out_beta (dimensionless),VV_junc7 | u_mmHg (dimensionless),VV_junc7 | v_mm3_s (mm3_per_s)
894,49.8789936724103,1.33717232012778e-05,49.6547723235874,6.53791171687694e-06,49.3168221008181,1.7842854328845e-06,49.3123306209022,1.70845287124896e-06,49.3123306209021,1.70845287092261e-06,49.3123306208685,1.70845287143758e-06,49.3123306208678,1.70845287165973e-06,49.6545584972187,6.83381148391119e-06,49.4545136325869,2.96934085203902e-06,49.4538471399041,3.56857086599117e-06,49.4405827445891,3.41690574212449e-06,49.4405827445892,3.41690574239956e-06,49.3011842802857,1.36478612788697e-11,49.3494429067249,2.96932720355626e-06,49.3168221008181,1.78428543288728e-06,49.6518537515571,6.53791171686274e-06,49.3148394519501,1.78428543273148e-06,49.3104852574552,1.70845287107038e-06,49.3104852574549,1.70845287075156e-06,49.3104852574232,1.70845287048467e-06,49.3104852574221,1.70845287046737e-06,49.6514260988196,6.83381148405711e-06,49.4526455642252,2.96934085143835e-06,49.4513125788595,3.56857086542306e-06,49.4382243394856,3.41690574182224e-06,49.4382243394858,3.41690574209825e-06,49.2500004428741,1.36478613598153e-11,49.346517695754,2.96932720358499e-06,49.3148394519502,1.78428543270862e-06,0.454033329536323,0.445784115531437,49.7579873448206,1.33717232005311e-05,0.462767637994373,0.425373239538766,49.5054202070989,6.53791171685316e-06,0.454033338697632,0.454033338681109,49.4941990927477,6.83381148393437e-06,0.425375190760047,0.0781137387476343,49.3746400671976,2.96934085144494e-06,0.462767634585494,0.462767634585138,49.3455713063347,3.56857086545097e-06,0.454033335164348,0.45403333512088,49.3398049558759,3.41690574181939e-06,0.454033334945904,0.454033334916316,49.3398049558561,3.41690574381391e-06
895,49.8789936720971,1.33717231998259e-05,49.6547723229738,6.53791171937727e-06,49.3168221007975,1.78428543214813e-06,49.3123306209273,1.70845287124615e-06,49.312330620928,1.70845287107504e-06,49.3123306209152,1.70845287166668e-06,49.3123306209153,1.70845287220732e-06,49.6545584966035,6.83381148715587e-06,49.4545136326179,2.96934085317857e-06,49.4538471399402,3.56857086446415e-06,49.4405827447363,3.41690574239657e-06,49.4405827447356,3.41690574254302e-06,49.3011842802425,1.36478612676562e-11,49.3494429066501,2.96932720480272e-06,49.3168221007976,1.78428543216188e-06,49.6518537509539,6.53791171592806e-06,49.3148394519326,1.78428543180331e-06,49.3104852574802,1.7084528709678e-06,49.3104852574816,1.70845287081383e-06,49.3104852574679,1.70845287079914e-06,49.3104852574685,1.70845287091966e-06,49.6514260982134,6.83381148378617e-06,49.4526455642616,2.96934085232265e-06,49.4513125789064,3.5685708636063e-06,49.4382243396454,3.41690574178242e-06,49.438224339644,3.41690574194653e-06,49.2500004428737,1.36478611467122e-11,49.3465176956905,2.96932720445807e-06,49.3148394519328,1.78428543180237e-06,0.454033332349994,0.44578411831133,49.7579873441944,1.33717231998771e-05,0.462767636867686,0.425373238605835,49.5054202071176,6.53791171592911e-06,0.454033337438781,0.454033337429984,49.4941990928814,6.83381148375884e-06,0.425375192031106,0.0781137389810452,49.3746400671189,2.96934085231987e-06,0.462767635539825,0.462767635538061,49.3455713062977,3.56857086362743e-06,0.454033336074785,0.454033336051996,49.339804955901,3.41690574177846e-06,0.454033336372237,0.454033336300228,49.3398049558971,3.41690574272252e-06
896,49.8789936713736,1.33717231813442e-05,49.6547723217023,6.53791170252562e-06,49.3168221006654,1.78428542821343e-06,49.3123306208552,1.70845286843498e-06,49.3123306208559,1.70845286840269e-06,49.3123306208495,1.70845286796146e-06,49.3123306208498,1.70845286805224e-06,49.6545584953325,6.83381147120296e-06,49.4545136322605,2.96934084730645e-06,49.4538471395917,3.56857085541895e-06,49.4405827444973,3.4169057357441e-06,49.4405827444967,3.41690573576012e-06,49.3011842800745,1.36478612225422e-11,49.3494429063336,2.96932720041062e-06,49.3168221006655,1.78428542823107e-06,49.651853749712,6.53791170635079e-06,49.3148394518076,1.78428542859669e-06,49.3104852574128,1.70845286878188e-06,49.3104852574141,1.70845286874483e-06,49.3104852574068,1.70845286872942e-06,49.3104852574074,1.70845286889932e-06,49.6514260969724,6.83381147498024e-06,49.452645563916,2.96934084915159e-06,49.4513125785782,3.56857085720334e-06,49.438224339428,3.41690573752731e-06,49.4382243394268,3.41690573752644e-06,49.2500004428733,1.36478613542253e-11,49.3465176953919,2.9693272012923e-06,49.3148394518077,1.78428542860661e-06,0.454033328793967,0.44578411473114,49.7579873427471,1.33717231813216e-05,0.462767634375037,0.42537323629423,49.5054202066732,6.53791170635031e-06,0.454033334376798,0.454033334375836,49.4941990925525,6.83381147509226e-06,0.425375190095031,0.0781137386255141,49.3746400667578,2.96934084914938e-06,0.462767634610368,0.462767634608105,49.3455713061088,3.5685708572164e-06,0.454033335245876,0.454033335241575,49.339804955791,3.41690573753203e-06,0.454033335160732,0.454033335148641,49.3398049557809,3.41690573700453e-06
897,49.8789936718028,1.33717232020541e-05,49.6547723223269,6.5379117279513e-06,49.3168221008097,1.78428543267902e-06,49.3123306209718,1.70845287176981e-06,49.3123306209721,1.70845287178168e-06,49.3123306209646,1.70845287073895e-06,49.3123306209645,1.70845287103947e-06,49.6545584959504,6.83381149564486e-06,49.4545136325772,2.96934085688403e-06,49.4538471399058,3.56857086650449e-06,49.4405827447668,3.41690574471562e-06,49.4405827447663,3.41690574501145e-06,49.3011842801997,1.36478612570326e-11,49.3494429065548,2.96932720764477e-06,49.3168221008097,1.78428543268438e-06,49.6518537502723,6.53791171714918e-06,49.3148394519436,1.78428543171938e-06,49.3104852575234,1.70845287110491e-06,49.3104852575242,1.70845287111535e-06,49.3104852575163,1.70845287100124e-06,49.3104852575163,1.70845287116872e-06,49.6514260975194,6.83381148494558e-06,49.4526455642295,2.96934085370472e-06,49.4513125788871,3.56857086345093e-06,49.4382243396889,3.41690574221927e-06,49.4382243396879,3.41690574255582e-06,49.250000442873,1.36478611414568e-11,49.3465176955855,2.96932720581627e-06,49.3148394519436,1.78428543172665e-06,0.454033338406017,0.445784124344446,49.7579873436058,1.33717232021399e-05,0.46276763598287,0.425373237880922,49.5054202070809,6.53791171716875e-06,0.454033336862731,0.454033336844961,49.4941990929115,6.83381148508852e-06,0.425375194536119,0.078113739441053,49.3746400670463,2.96934085368775e-06,0.46276763663419,0.462767636633503,49.3455713063108,3.56857086340369e-06,0.454033336844137,0.454033336842556,49.3398049559509,3.41690574223048e-06,0.454033336996837,0.454033336956811,49.3398049559296,3.41690574049608e-06
898,49.8789936701876,1.33717231482757e-05,49.6547723196485,6.53791167033474e-06,49.316822100429,1.78428542141489e-06,49.3123306207071,1.70845286348203e-06,49.3123306207071,1.70845286350602e-06,49.312330620714,1.70845286305299e-06,49.3123306207142,1.70845286294536e-06,49.6545584932818,6.83381144058745e-06,49.4545136315045,2.96934083585439e-06,49.4538471388476,3.56857084021099e-06,49.4405827438998,3.41690572415662e-06,49.4405827438995,3.41690572435556e-06,49.3011842797784,1.36478611429534e-11,49.3494429057747,2.96932719118755e-06,49.316822100429,1.78428542142997e-06,49.6518537477093,6.53791168902383e-06,49.3148394515843,1.78428542329102e-06,49.3104852572742,1.70845286480452e-06,49.3104852572744,1.70845286481882e-06,49.3104852572801,1.7084528648897e-06,49.3104852572801,1.70845286503667e-06,49.6514260949756,6.83381145910572e-06,49.4526455631782,2.96934084242448e-06,49.4513125778635,3.5685708465972e-06,49.4382243388602,3.41690572961809e-06,49.4382243388596,3.4169057297559e-06,49.2500004428726,1.36478613493052e-11,49.3465176948634,2.96932719460342e-06,49.3148394515843,1.78428542330165e-06,0.454033321163167,0.445784107062976,49.7579873403747,1.33717231475148e-05,0.46276763074815,0.425373232849658,49.5054202057629,6.5379116889917e-06,0.454033330130236,0.454033330118286,49.4941990917986,6.83381145888961e-06,0.425375185803469,0.0781137378374336,49.3746400661128,2.9693408424464e-06,0.462767632202539,0.462767632200604,49.3455713057758,3.56857084653802e-06,0.454033333366664,0.454033333363468,49.339804955572,3.4169057296649e-06,0.454033333430223,0.454033333415887,49.3398049555632,3.41690572749121e-06
899,49.8789936728428,1.33717232454864e-05,49.6547723239403,6.53791177947504e-06,49.3168221011031,1.78428544229673e-06,49.3123306211974,1.70845287878964e-06,49.3123306211974,1.70845287876978e-06,49.3123306211875,1.70845287897001e-06,49.3123306211868,1.70845287956562e-06,49.6545584975524,6.83381154489302e-06,49.4545136332036,2.96934087584803e-06,49.4538471405224,3.56857088978592e-06,49.440582745269,3.41690576273773e-06,49.4405827452688,3.41690576303932e-06,49.3011842804733,1.3647861332187e-11,49.3494429070455,2.96932722187306e-06,49.316822101103,1.78428544230024e-06,49.6518537517591,6.53791173987436e-06,49.3148394522208,1.78428543857112e-06,49.310485257738,1.70845287613658e-06,49.310485257738,1.70845287613903e-06,49.3104852577288,1.70845287590961e-06,49.3104852577279,1.70845287599028e-06,49.651426098984,6.83381150564621e-06,49.4526455648448,2.96934086277165e-06,49.4513125794841,3.56857087710866e-06,49.438224340166,3.41690575227811e-06,49.4382243401655,3.4169057527119e-06,49.2500004428722,1.36478613470966e-11,49.3465176960225,2.96932721485169e-06,49.3148394522207,1.7842854385655e-06,0.454033357023193,0.445784142976918,49.7579873456868,1.33717232439931e-05,0.462767640017126,0.425373241774943,49.5054202079014,6.53791173990248e-06,0.454033342486589,0.454033342468473,49.4941990936014,6.83381150525747e-06,0.425375202967342,0.07811374098932,49.3746400676697,2.96934086275087e-06,0.462767640404695,0.462767640404245,49.3455713067302,3.56857087721528e-06,0.454033339713937,0.454033339711292,49.3398049562672,3.41690575226494e-06,0.454033339953325,0.454033339873995,49.3398049562442,3.41690575055054e-06
900,49.87899367416,1.33717232936004e-05,49.6547723263846,6.53791179269547e-06,49.3168221015331,1.78428544958593e-06,49.3123306215344,1.70845289195416e-06,49.3123306215338,1.70845289186084e-06,49.312330621487,1.70845289056169e-06,49.3123306214867,1.70845289061501e-06,49.6545584999839,6.83381155331154e-06,49.4545136343884,2.96934088477809e-06,49.4538471416958,3.56857090507186e-06,49.4405827465078,3.41690580228149e-06,49.4405827464965,3.41690580070099e-06,49.3011842809512,1.36478614602935e-11,49.3494429080217,2.96932722922793e-06,49.3168221015331,1.78428544943398e-06,49.6518537543726,6.53791176676492e-06,49.3148394526412,1.78428544645488e-06,49.310485258061,1.7084528821318e-06,49.3104852580598,1.70845288202491e-06,49.3104852580155,1.7084528811851e-06,49.3104852580151,1.70845288122488e-06,49.6514261015727,6.8338115267152e-06,49.4526455660116,2.9693408731059e-06,49.451312580628,3.56857089363948e-06,49.4382243413349,3.41690576420305e-06,49.4382243413124,3.41690576242727e-06,49.2500004428718,1.36478615552204e-11,49.3465176970102,2.9693272252501e-06,49.3148394526411,1.78428544640923e-06,0.45403332850745,0.445784114776407,49.7579873483206,1.33717232935251e-05,0.462767640157546,0.425373241656338,49.505420209304,6.53791176680079e-06,0.45403335408984,0.454033353994904,49.4941990951105,6.83381152697711e-06,0.425375193321548,0.0781137392180153,49.3746400687057,2.96934087312457e-06,0.462767636845521,0.46276763682603,49.3455713072917,3.56857089369441e-06,0.454033344568718,0.454033344556289,49.3398049567224,3.41690576409564e-06,0.454033344666222,0.45403334465912,49.3398049566543,3.41690576169913e-06
901,49.8789936729118,1.33717232598084e-05,49.6547723241929,6.53791175477243e-06,49.3168221013232,1.78428544220116e-06,49.3123306213949,1.70845287794128e-06,49.3123306213949,1.70845287775636e-06,49.3123306213579,1.70845287693263e-06,49.3123306213578,1.70845287697013e-06,49.6545584978417,6.83381151244781e-06,49.4545136338284,2.96934086917256e-06,49.4538471411526,3.56857088285214e-06,49.4405827461776,3.41690575531299e-06,49.4405827461793,3.4169057535261e-06,49.3011842806721,1.36478613822503e-11,49.349442907507,2.96932722107836e-06,49.3168221013234,1.78428544207929e-06,49.6518537522122,6.53791175087623e-06,49.3148394524478,1.78428544133264e-06,49.3104852579342,1.7084528776656e-06,49.3104852579339,1.70845287755194e-06,49.3104852578972,1.70845287684973e-06,49.310485257897,1.70845287687913e-06,49.6514260995097,6.83381150890559e-06,49.45264556547,2.96934086862315e-06,49.4513125801186,3.56857088226194e-06,49.4382243410827,3.41690575529939e-06,49.438224341086,3.41690575361565e-06,49.2500004428714,1.36478613430851e-11,49.3465176965451,2.96932722075938e-06,49.3148394524481,1.78428544130959e-06,0.454033326304139,0.445784112619393,49.7579873458237,1.33717232597937e-05,0.462767634709849,0.425373236555015,49.5054202085921,6.53791175087554e-06,0.45403333556415,0.454033335456817,49.4941990945147,6.8338115089291e-06,0.425375190555609,0.0781137387100923,49.3746400681002,2.96934086862257e-06,0.462767635509183,0.462767635493551,49.3455713069801,3.5685708829933e-06,0.454033337275325,0.454033337250696,49.3398049564838,3.41690575533084e-06,0.454033337374319,0.454033337369324,49.3398049564358,3.41690575392658e-06
902,49.8789936724638,1.33717232536546e-05,49.6547723233043,6.53791175742753e-06,49.3168221012242,1.78428543974984e-06,49.3123306213929,1.7084528773477e-06,49.312330621393,1.70845287726394e-06,49.3123306213791,1.70845287700146e-06,49.312330621379,1.70845287701999e-06,49.6545584969477,6.83381151806025e-06,49.4545136334946,2.96934086874508e-06,49.4538471408259,3.56857088013714e-06,49.440582745973,3.41690575391408e-06,49.4405827459772,3.4169057531143e-06,49.3011842805335,1.36478613457547e-11,49.3494429072287,2.96932722066572e-06,49.3168221012245,1.78428543972484e-06,49.6518537512912,6.53791174630534e-06,49.3148394523529,1.78428543944784e-06,49.3104852579327,1.70845287704596e-06,49.310485257933,1.70845287696491e-06,49.3104852579181,1.70845287664231e-06,49.310485257918,1.70845287666264e-06,49.651426098578,6.83381150726723e-06,49.4526455651456,2.96934086742089e-06,49.4513125798084,3.56857087890758e-06,49.4382243408953,3.41690575401223e-06,49.4382243409035,3.41690575331716e-06,49.2500004428711,1.36478613413791e-11,49.3465176962656,2.96932721955385e-06,49.3148394523535,1.78428543948018e-06,0.454033331028825,0.445784117239044,49.7579873449279,1.33717232536264e-05,0.46276763358293,0.42537323558291,49.5054202082159,6.53791174633261e-06,0.454033334057028,0.454033334008987,49.4941990942807,6.83381150729838e-06,0.425375191452533,0.078113738874799,49.3746400678156,2.96934086742294e-06,0.462767635116868,0.462767635113662,49.345571306845,3.56857087886692e-06,0.45403333721595,0.454033337204793,49.3398049564718,3.41690575405755e-06,0.454033337526884,0.454033337524416,49.3398049564532,3.41690575330176e-06
903,49.8789936714684,1.33717232246302e-05,49.6547723215769,6.53791172259333e-06,49.3168221009936,1.78428543359471e-06,49.3123306212532,1.70845287282624e-06,49.3123306212534,1.70845287275577e-06,49.3123306212495,1.70845287246435e-06,49.3123306212496,1.70845287246573e-06,49.6545584952164,6.83381148566267e-06,49.4545136327393,2.96934085750493e-06,49.4538471400789,3.56857086623919e-06,49.4405827453353,3.41690574343463e-06,49.4405827453383,3.41690574313744e-06,49.301184280258,1.36478612719388e-11,49.3494429067015,2.96932721169916e-06,49.3168221009936,1.78428543373604e-06,49.6518537495927,6.53791173082121e-06,49.314839452132,1.78428543476784e-06,49.3104852578012,1.70845287359303e-06,49.3104852578015,1.70845287354407e-06,49.310485257797,1.70845287339017e-06,49.310485257797,1.708452873411e-06,49.6514260968716,6.83381149386529e-06,49.4526455644027,2.96934086107171e-06,49.4513125790815,3.56857086975199e-06,49.4382243402806,3.4169057470537e-06,49.4382243402865,3.41690574681226e-06,49.2500004428707,1.36478611296146e-11,49.3465176957579,2.9693272132094e-06,49.3148394521322,1.78428543481454e-06,0.454033326315216,0.445784112444175,49.7579873429365,1.33717232246699e-05,0.462767631332944,0.425373233417632,49.5054202073253,6.5379117307948e-06,0.454033331241917,0.454033331224065,49.4941990935142,6.83381149387969e-06,0.425375188948105,0.0781137384148985,49.3746400672155,2.96934086106376e-06,0.462767633907119,0.46276763388899,49.3455713065272,3.56857086893342e-06,0.454033335647774,0.454033335638388,49.3398049562704,3.41690574725089e-06,0.454033335674019,0.454033335673834,49.3398049562638,3.41690574682343e-06
904,49.87899367206,1.33717232492892e-05,49.6547723224642,6.5379117700713e-06,49.3168221011377,1.78428544122658e-06,49.3123306213648,1.70845287797583e-06,49.3123306213649,1.70845287798357e-06,49.3123306213665,1.70845287789783e-06,49.3123306213665,1.70845287794259e-06,49.6545584960911,6.83381153189563e-06,49.4545136329901,2.96934087459173e-06,49.4538471403225,3.56857088555487e-06,49.4405827454756,3.41690575926182e-06,49.4405827454769,3.41690575898365e-06,49.3011842803863,1.36478613076316e-11,49.3494429069193,2.96932722287914e-06,49.3168221011381,1.78428544088601e-06,49.6518537503995,6.53791174354408e-06,49.3148394522688,1.784285438883e-06,49.3104852579089,1.70845287643421e-06,49.3104852579091,1.70845287640569e-06,49.3104852579104,1.70845287636387e-06,49.3104852579103,1.70845287637758e-06,49.6514260976537,6.83381150556054e-06,49.45264556465,2.96934086616494e-06,49.451312579316,3.56857087739694e-06,49.4382243404088,3.41690575295065e-06,49.4382243404114,3.41690575271229e-06,49.2500004428703,1.36478613384694e-11,49.3465176959444,2.96932721829151e-06,49.3148394522691,1.78428543893564e-06,0.454033339545683,0.445784125688761,49.7579873441208,1.33717232492027e-05,0.46276763412875,0.425373236203598,49.505420207691,6.53791174359503e-06,0.454033335172137,0.454033335155428,49.4941990937692,6.83381150565947e-06,0.425375194419615,0.0781137394196589,49.3746400675159,2.96934086617603e-06,0.462767636175883,0.462767636132199,49.3455713067511,3.56857087757362e-06,0.454033337235742,0.454033337234711,49.3398049564321,3.4169057527024e-06,0.454033337264489,0.454033337258528,49.3398049564348,3.41690575281154e-06
905,49.8789936688344,1.33717231394206e-05,49.6547723170224,6.53791166343186e-06,49.3168221002693,1.78428541868405e-06,49.3123306207574,1.70845286171891e-06,49.3123306207573,1.70845286172176e-06,49.3123306207483,1.70845286145979e-06,49.3123306207485,1.7084528614016e-06,49.6545584906574,6.83381143099208e-06,49.4545136306642,2.96934083569035e-06,49.4538471380211,3.56857083554511e-06,49.4405827434869,3.41690572125283e-06,49.4405827434877,3.41690572046314e-06,49.3011842794664,1.36478610613901e-11,49.3494429051957,2.96932719108724e-06,49.3168221002686,1.78428541930428e-06,49.6518537451035,6.53791168592347e-06,49.3148394514435,1.78428542101801e-06,49.3104852573343,1.7084528634566e-06,49.3104852573342,1.70845286342183e-06,49.3104852573255,1.70845286311969e-06,49.3104852573257,1.70845286315079e-06,49.651426092373,6.83381145336025e-06,49.4526455623626,2.96934084312421e-06,49.4513125770755,3.56857084277384e-06,49.4382243384882,3.41690572637913e-06,49.4382243384892,3.41690572640834e-06,49.2500004428699,1.36478611270167e-11,49.3465176943222,2.96932719528588e-06,49.3148394514427,1.78428542105964e-06,0.454033332886175,0.445784118781447,49.7579873376682,1.33717231399123e-05,0.462767628815027,0.425373231220906,49.5054202048738,6.53791168592761e-06,0.454033328276928,0.454033328229494,49.4941990913061,6.83381145377734e-06,0.425375187531603,0.0781137381547792,49.3746400654996,2.96934084312306e-06,0.462767632514676,0.462767632435122,49.3455713055653,3.56857084239436e-06,0.454033333904834,0.454033333904455,49.3398049555873,3.41690572639163e-06,0.454033333947802,0.45403333394005,49.3398049555775,3.41690572630341e-06
906,49.8789936694189,1.33717231532273e-05,49.6547723179357,6.53791169503454e-06,49.3168221003064,1.78428542418664e-06,49.3123306207429,1.70845286504976e-06,49.312330620743,1.70845286502236e-06,49.3123306207373,1.70845286479967e-06,49.3123306207371,1.70845286485272e-06,49.654558491558,6.83381146122524e-06,49.4545136306221,2.96934084557316e-06,49.453847137972,3.56857084862377e-06,49.4405827432724,3.41690572997967e-06,49.4405827432723,3.41690572973754e-06,49.3011842795151,1.36478610753259e-11,49.349442905233,2.96932719779334e-06,49.3168221003066,1.784285424241e-06,49.6518537458815,6.53791169339081e-06,49.3148394514693,1.78428542407502e-06,49.3104852573162,1.70845286497186e-06,49.3104852573164,1.70845286494822e-06,49.310485257311,1.70845286477099e-06,49.3104852573106,1.70845286476515e-06,49.6514260931262,6.83381145953744e-06,49.4526455623122,2.96934084515172e-06,49.451312577012,3.56857084823836e-06,49.4382243382538,3.41690572987971e-06,49.4382243382535,3.41690572956607e-06,49.2500004428695,1.36478611259403e-11,49.3465176943054,2.96932719728497e-06,49.3148394514696,1.78428542415758e-06,0.45403333886366,0.445784124799741,49.7579873388379,1.33717231531582e-05,0.462767630373603,0.425373232668613,49.5054202049059,6.53791169337728e-06,0.454033330556357,0.454033330541813,49.4941990911623,6.83381145945441e-06,0.425375190984147,0.0781137387887868,49.3746400656157,2.96934084514942e-06,0.462767633185544,0.462767633178572,49.3455713056629,3.56857084825606e-06,0.454033333797695,0.454033333794045,49.3398049556059,3.41690572981042e-06,0.454033333700749,0.454033333693682,49.3398049556,3.41690572984953e-06
907,49.8789936694225,1.3371723145244e-05,49.6547723180287,6.5379116846314e-06,49.3168221002026,1.78428542285506e-06,49.3123306206334,1.7084528638222e-06,49.3123306206335,1.70845286379351e-06,49.3123306206334,1.70845286379284e-06,49.3123306206332,1.70845286377646e-06,49.6545584916549,6.83381145135342e-06,49.4545136303709,2.96934084176578e-06,49.4538471377172,3.56857084582233e-06,49.4405827429739,3.416905728093e-06,49.440582742974,3.41690572759769e-06,49.301184279456,1.36478610593157e-11,49.3494429051231,2.96932719425773e-06,49.3168221002027,1.78428542294226e-06,49.6518537459965,6.53791168936926e-06,49.3148394513688,1.78428542326281e-06,49.3104852572111,1.70845286403488e-06,49.3104852572112,1.70845286402499e-06,49.3104852572111,1.70845286398788e-06,49.3104852572109,1.70845286396519e-06,49.6514260932488,6.83381145613636e-06,49.4526455620566,2.96934084267328e-06,49.4513125767491,3.56857084668559e-06,49.4382243379464,3.41690572803029e-06,49.4382243379464,3.41690572777253e-06,49.2500004428691,1.36478611250714e-11,49.3465176942027,2.96932719477503e-06,49.314839451369,1.78428542335883e-06,0.45403333419112,0.445784120127554,49.7579873388449,1.33717231453829e-05,0.46276763103377,0.425373233210932,49.5054202046271,6.53791168934731e-06,0.454033331394557,0.454033331364805,49.4941990908473,6.83381145612748e-06,0.425375188921429,0.0781137384099999,49.3746400654776,2.96934084263376e-06,0.462767631914887,0.462767631903702,49.3455713055424,3.56857084662624e-06,0.454033332694975,0.454033332691154,49.3398049554788,3.41690572813877e-06,0.454033332802632,0.454033332800451,49.3398049554776,3.41690572798234e-06
908,49.8789936702771,1.33717231686781e-05,49.6547723195032,6.53791170974176e-06,49.3168221003198,1.78428542794305e-06,49.3123306206926,1.70845286730902e-06,49.3123306206926,1.70845286732445e-06,49.3123306206877,1.70845286741807e-06,49.3123306206876,1.70845286737885e-06,49.6545584931267,6.83381147403098e-06,49.454513630781,2.96934085059292e-06,49.4538471381175,3.56857085757013e-06,49.4405827432505,3.41690573678988e-06,49.4405827432502,3.41690573684002e-06,49.3011842796267,1.36478611057132e-11,49.34944290544,2.96932720088306e-06,49.3168221003197,1.78428542802538e-06,49.6518537474214,6.53791170210133e-06,49.3148394514776,1.7842854271773e-06,49.3104852572653,1.70845286692803e-06,49.3104852572654,1.70845286692568e-06,49.3104852572604,1.70845286673192e-06,49.3104852572602,1.7084528666885e-06,49.6514260946685,6.83381146833741e-06,49.4526455624527,2.96934084752259e-06,49.4513125771259,3.56857085457551e-06,49.4382243381993,3.4169057339215e-06,49.438224338199,3.41690573362642e-06,49.2500004428688,1.364786112437e-11,49.3465176944963,2.96932719943505e-06,49.3148394514775,1.78428542725794e-06,0.45403334138101,0.44578412737201,49.7579873405545,1.33717231685423e-05,0.462767634088344,0.425373236116303,49.5054202051521,6.53791170209843e-06,0.454033334824598,0.454033334821586,49.4941990912433,6.83381146835018e-06,0.42537519222613,0.0781137390168584,49.3746400658572,2.96934084730401e-06,0.462767633585062,0.462767633574502,49.3455713057294,3.56857085445245e-06,0.454033333937853,0.454033333935798,49.3398049555848,3.41690573349842e-06,0.454033333924879,0.454033333919655,49.3398049555828,3.41690573385495e-06
